method,dim,function,instance,repetition,eval,best_feasible
qLogEI,10,50,1,3,64,1789.904006267695
qLogEI,10,50,1,3,65,1789.904006267695
qLogEI,10,50,1,3,66,1789.904006267695
qLogEI,10,50,1,3,67,1789.904006267695
qLogEI,10,50,1,3,68,1789.904006267695
qLogEI,10,50,1,3,69,1789.904006267695
qLogEI,10,50,1,3,70,1789.904006267695
qLogEI,10,50,1,3,71,1789.904006267695
qLogEI,10,50,1,3,72,1789.904006267695
qLogEI,10,50,1,3,73,1789.904006267695
qLogEI,10,50,1,3,74,1789.904006267695
qLogEI,10,50,1,3,75,1789.904006267695
qLogEI,10,50,1,3,76,1789.904006267695
qLogEI,10,50,1,3,77,1789.904006267695
qLogEI,10,50,1,3,78,1789.904006267695
qLogEI,10,50,1,3,79,1789.904006267695
qLogEI,10,50,1,3,80,1789.904006267695
qLogEI,10,50,1,3,81,1789.904006267695
qLogEI,10,50,1,3,82,1789.904006267695
qLogEI,10,50,1,3,83,1789.904006267695
qLogEI,10,50,1,3,84,1789.904006267695
qLogEI,10,50,1,3,85,1789.904006267695
qLogEI,10,50,1,3,86,1789.904006267695
qLogEI,10,50,1,3,87,1789.904006267695
qLogEI,10,50,1,3,88,1789.904006267695
qLogEI,10,50,1,3,89,1789.904006267695
qLogEI,10,50,1,3,90,1789.904006267695
qLogEI,10,50,1,3,91,1789.904006267695
qLogEI,10,50,1,3,92,1789.904006267695
qLogEI,10,50,1,3,93,1789.904006267695
qLogEI,10,50,1,3,94,1789.904006267695
qLogEI,10,50,1,3,95,1789.904006267695
qLogEI,10,50,1,3,96,1789.904006267695
qLogEI,10,50,1,3,97,1789.904006267695
qLogEI,10,50,1,3,98,1789.904006267695
qLogEI,10,50,1,3,99,1789.904006267695
qLogEI,10,50,1,3,100,1789.904006267695
RL_Full,10,50,1,3,1,inf
RL_Full,10,50,1,3,2,4527.0659041642575
RL_Full,10,50,1,3,3,4527.0659041642575
RL_Full,10,50,1,3,4,4527.0659041642575
RL_Full,10,50,1,3,5,4527.0659041642575
RL_Full,10,50,1,3,6,4527.0659041642575
RL_Full,10,50,1,3,7,4527.0659041642575
RL_Full,10,50,1,3,8,4527.0659041642575
RL_Full,10,50,1,3,9,4527.0659041642575
RL_Full,10,50,1,3,10,4527.0659041642575
RL_Full,10,50,1,3,11,4527.0659041642575
RL_Full,10,50,1,3,12,4527.0659041642575
RL_Full,10,50,1,3,13,4527.0659041642575
RL_Full,10,50,1,3,14,4527.0659041642575
RL_Full,10,50,1,3,15,4527.0659041642575
RL_Full,10,50,1,3,16,4527.0659041642575
RL_Full,10,50,1,3,17,4527.0659041642575
RL_Full,10,50,1,3,18,4527.0659041642575
RL_Full,10,50,1,3,19,4527.0659041642575
RL_Full,10,50,1,3,20,4527.0659041642575
RL_Full,10,50,1,3,21,4527.0659041642575
RL_Full,10,50,1,3,22,4527.0659041642575
RL_Full,10,50,1,3,23,4527.0659041642575
RL_Full,10,50,1,3,24,4527.0659041642575
RL_Full,10,50,1,3,25,4527.0659041642575
RL_Full,10,50,1,3,26,4527.0659041642575
RL_Full,10,50,1,3,27,4527.0659041642575
RL_Full,10,50,1,3,28,4527.0659041642575
RL_Full,10,50,1,3,29,4527.0659041642575
RL_Full,10,50,1,3,30,4527.0659041642575
RL_Full,10,50,1,3,31,4527.0659041642575
RL_Full,10,50,1,3,32,4527.0659041642575
RL_Full,10,50,1,3,33,4527.0659041642575
RL_Full,10,50,1,3,34,4527.0659041642575
RL_Full,10,50,1,3,35,4527.0659041642575
RL_Full,10,50,1,3,36,4527.0659041642575
RL_Full,10,50,1,3,37,4527.0659041642575
RL_Full,10,50,1,3,38,4527.0659041642575
RL_Full,10,50,1,3,39,4527.0659041642575
RL_Full,10,50,1,3,40,4527.0659041642575
RL_Full,10,50,1,3,41,4527.0659041642575
RL_Full,10,50,1,3,42,4527.0659041642575
RL_Full,10,50,1,3,43,4527.0659041642575
RL_Full,10,50,1,3,44,4527.0659041642575
RL_Full,10,50,1,3,45,4527.0659041642575
RL_Full,10,50,1,3,46,4527.0659041642575
RL_Full,10,50,1,3,47,4527.0659041642575
RL_Full,10,50,1,3,48,4527.0659041642575
RL_Full,10,50,1,3,49,4527.0659041642575
RL_Full,10,50,1,3,50,4527.0659041642575
RL_Full,10,50,1,3,51,4527.0659041642575
RL_Full,10,50,1,3,52,4527.0659041642575
RL_Full,10,50,1,3,53,4527.0659041642575
RL_Full,10,50,1,3,54,4527.0659041642575
RL_Full,10,50,1,3,55,4527.0659041642575
RL_Full,10,50,1,3,56,4527.0659041642575
RL_Full,10,50,1,3,57,4527.0659041642575
RL_Full,10,50,1,3,58,4527.0659041642575
RL_Full,10,50,1,3,59,4527.0659041642575
RL_Full,10,50,1,3,60,4527.0659041642575
RL_Full,10,50,1,3,61,4527.0659041642575
RL_Full,10,50,1,3,62,4527.0659041642575
RL_Full,10,50,1,3,63,4527.0659041642575
RL_Full,10,50,1,3,64,4527.0659041642575
RL_Full,10,50,1,3,65,4527.0659041642575
RL_Full,10,50,1,3,66,4527.0659041642575
RL_Full,10,50,1,3,67,4527.0659041642575
RL_Full,10,50,1,3,68,4527.0659041642575
RL_Full,10,50,1,3,69,4527.0659041642575
RL_Full,10,50,1,3,70,4527.0659041642575
RL_Full,10,50,1,3,71,4527.0659041642575
RL_Full,10,50,1,3,72,4527.0659041642575
RL_Full,10,50,1,3,73,4527.0659041642575
RL_Full,10,50,1,3,74,4527.0659041642575
RL_Full,10,50,1,3,75,4527.0659041642575
RL_Full,10,50,1,3,76,4527.0659041642575
RL_Full,10,50,1,3,77,4527.0659041642575
RL_Full,10,50,1,3,78,4527.0659041642575
RL_Full,10,50,1,3,79,4527.0659041642575
RL_Full,10,50,1,3,80,4527.0659041642575
RL_Full,10,50,1,3,81,4527.0659041642575
RL_Full,10,50,1,3,82,4527.0659041642575
RL_Full,10,50,1,3,83,4527.0659041642575
RL_Full,10,50,1,3,84,4527.0659041642575
RL_Full,10,50,1,3,85,4527.0659041642575
RL_Full,10,50,1,3,86,4527.0659041642575
RL_Full,10,50,1,3,87,4527.0659041642575
RL_Full,10,50,1,3,88,4527.0659041642575
RL_Full,10,50,1,3,89,4527.0659041642575
RL_Full,10,50,1,3,90,4527.0659041642575
RL_Full,10,50,1,3,91,4527.0659041642575
RL_Full,10,50,1,3,92,4527.0659041642575
RL_Full,10,50,1,3,93,4527.0659041642575
RL_Full,10,50,1,3,94,4527.0659041642575
RL_Full,10,50,1,3,95,4527.0659041642575
RL_Full,10,50,1,3,96,4527.0659041642575
RL_Full,10,50,1,3,97,4527.0659041642575
RL_Full,10,50,1,3,98,4527.0659041642575
RL_Full,10,50,1,3,99,4527.0659041642575
RL_Full,10,50,1,3,100,4527.0659041642575
Random,10,50,1,4,1,inf
Random,10,50,1,4,2,inf
Random,10,50,1,4,3,inf
Random,10,50,1,4,4,inf
Random,10,50,1,4,5,2138.924057672955
Random,10,50,1,4,6,2138.924057672955
Random,10,50,1,4,7,2138.924057672955
Random,10,50,1,4,8,2138.924057672955
Random,10,50,1,4,9,2138.924057672955
Random,10,50,1,4,10,2138.924057672955
Random,10,50,1,4,11,2138.924057672955
Random,10,50,1,4,12,2138.924057672955
Random,10,50,1,4,13,2138.924057672955
Random,10,50,1,4,14,2138.924057672955
Random,10,50,1,4,15,2138.924057672955
Random,10,50,1,4,16,2138.924057672955
Random,10,50,1,4,17,2138.924057672955
Random,10,50,1,4,18,2138.924057672955
Random,10,50,1,4,19,2138.924057672955
Random,10,50,1,4,20,2138.924057672955
Random,10,50,1,4,21,2138.924057672955
Random,10,50,1,4,22,2138.924057672955
Random,10,50,1,4,23,2138.924057672955
Random,10,50,1,4,24,2138.924057672955
Random,10,50,1,4,25,2138.924057672955
Random,10,50,1,4,26,2138.924057672955
Random,10,50,1,4,27,2138.924057672955
Random,10,50,1,4,28,2138.924057672955
Random,10,50,1,4,29,2138.924057672955
Random,10,50,1,4,30,2138.924057672955
Random,10,50,1,4,31,2138.924057672955
Random,10,50,1,4,32,2138.924057672955
Random,10,50,1,4,33,2138.924057672955
Random,10,50,1,4,34,2138.924057672955
Random,10,50,1,4,35,2138.924057672955
Random,10,50,1,4,36,2138.924057672955
Random,10,50,1,4,37,2138.924057672955
Random,10,50,1,4,38,2138.924057672955
Random,10,50,1,4,39,2138.924057672955
Random,10,50,1,4,40,2138.924057672955
Random,10,50,1,4,41,2138.924057672955
Random,10,50,1,4,42,2138.924057672955
Random,10,50,1,4,43,2138.924057672955
Random,10,50,1,4,44,2138.924057672955
Random,10,50,1,4,45,2138.924057672955
Random,10,50,1,4,46,2138.924057672955
Random,10,50,1,4,47,2138.924057672955
Random,10,50,1,4,48,2138.924057672955
Random,10,50,1,4,49,2138.924057672955
Random,10,50,1,4,50,2138.924057672955
Random,10,50,1,4,51,2138.924057672955
Random,10,50,1,4,52,2138.924057672955
Random,10,50,1,4,53,2138.924057672955
Random,10,50,1,4,54,2138.924057672955
Random,10,50,1,4,55,2138.924057672955
Random,10,50,1,4,56,2138.924057672955
Random,10,50,1,4,57,2138.924057672955
Random,10,50,1,4,58,2138.924057672955
Random,10,50,1,4,59,2138.924057672955
Random,10,50,1,4,60,2138.924057672955
Random,10,50,1,4,61,2138.924057672955
Random,10,50,1,4,62,2138.924057672955
Random,10,50,1,4,63,2138.924057672955
Random,10,50,1,4,64,2138.924057672955
Random,10,50,1,4,65,2138.924057672955
Random,10,50,1,4,66,2138.924057672955
Random,10,50,1,4,67,2138.924057672955
Random,10,50,1,4,68,2138.924057672955
Random,10,50,1,4,69,2138.924057672955
Random,10,50,1,4,70,2138.924057672955
Random,10,50,1,4,71,2138.924057672955
Random,10,50,1,4,72,2138.924057672955
Random,10,50,1,4,73,2138.924057672955
Random,10,50,1,4,74,2138.924057672955
Random,10,50,1,4,75,2138.924057672955
Random,10,50,1,4,76,2138.924057672955
Random,10,50,1,4,77,2138.924057672955
Random,10,50,1,4,78,2138.924057672955
Random,10,50,1,4,79,2138.924057672955
Random,10,50,1,4,80,2138.924057672955
Random,10,50,1,4,81,2138.924057672955
Random,10,50,1,4,82,2138.924057672955
Random,10,50,1,4,83,2138.924057672955
Random,10,50,1,4,84,2138.924057672955
Random,10,50,1,4,85,2138.924057672955
Random,10,50,1,4,86,2138.924057672955
Random,10,50,1,4,87,2138.924057672955
Random,10,50,1,4,88,2138.924057672955
Random,10,50,1,4,89,2138.924057672955
Random,10,50,1,4,90,2138.924057672955
Random,10,50,1,4,91,2138.924057672955
Random,10,50,1,4,92,2138.924057672955
Random,10,50,1,4,93,2138.924057672955
Random,10,50,1,4,94,2138.924057672955
Random,10,50,1,4,95,2138.924057672955
Random,10,50,1,4,96,2138.924057672955
Random,10,50,1,4,97,2138.924057672955
Random,10,50,1,4,98,2138.924057672955
Random,10,50,1,4,99,2138.924057672955
Random,10,50,1,4,100,2138.924057672955
qLogEI,10,50,1,4,1,inf
qLogEI,10,50,1,4,2,inf
qLogEI,10,50,1,4,3,inf
qLogEI,10,50,1,4,4,inf
qLogEI,10,50,1,4,5,2138.924057672955
qLogEI,10,50,1,4,6,2138.924057672955
qLogEI,10,50,1,4,7,2138.924057672955
qLogEI,10,50,1,4,8,2138.924057672955
qLogEI,10,50,1,4,9,2138.924057672955
qLogEI,10,50,1,4,10,2138.924057672955
qLogEI,10,50,1,4,11,2138.924057672955
qLogEI,10,50,1,4,12,2138.924057672955
qLogEI,10,50,1,4,13,2138.924057672955
qLogEI,10,50,1,4,14,2138.924057672955
qLogEI,10,50,1,4,15,2138.924057672955
qLogEI,10,50,1,4,16,2138.924057672955
qLogEI,10,50,1,4,17,2138.924057672955
qLogEI,10,50,1,4,18,2138.924057672955
qLogEI,10,50,1,4,19,2138.924057672955
qLogEI,10,50,1,4,20,2138.924057672955
qLogEI,10,50,1,4,21,2138.924057672955
qLogEI,10,50,1,4,22,2138.924057672955
qLogEI,10,50,1,4,23,2138.924057672955
qLogEI,10,50,1,4,24,2138.924057672955
qLogEI,10,50,1,4,25,2138.924057672955
qLogEI,10,50,1,4,26,2138.924057672955
qLogEI,10,50,1,4,27,2138.924057672955
qLogEI,10,50,1,4,28,2138.924057672955
qLogEI,10,50,1,4,29,2138.924057672955
qLogEI,10,50,1,4,30,2138.924057672955
qLogEI,10,50,1,4,31,2138.924057672955
qLogEI,10,50,1,4,32,2138.924057672955
qLogEI,10,50,1,4,33,2138.924057672955
qLogEI,10,50,1,4,34,2138.924057672955
qLogEI,10,50,1,4,35,2138.924057672955
qLogEI,10,50,1,4,36,2138.924057672955
qLogEI,10,50,1,4,37,2138.924057672955
qLogEI,10,50,1,4,38,2138.924057672955
qLogEI,10,50,1,4,39,2138.924057672955
qLogEI,10,50,1,4,40,2138.924057672955
qLogEI,10,50,1,4,41,2138.924057672955
qLogEI,10,50,1,4,42,2138.924057672955
qLogEI,10,50,1,4,43,2138.924057672955
qLogEI,10,50,1,4,44,2138.924057672955
qLogEI,10,50,1,4,45,2138.924057672955
qLogEI,10,50,1,4,46,2138.924057672955
qLogEI,10,50,1,4,47,2138.924057672955
qLogEI,10,50,1,4,48,2138.924057672955
qLogEI,10,50,1,4,49,2138.924057672955
qLogEI,10,50,1,4,50,2138.924057672955
qLogEI,10,50,1,4,51,2138.924057672955
qLogEI,10,50,1,4,52,2138.924057672955
qLogEI,10,50,1,4,53,2138.924057672955
qLogEI,10,50,1,4,54,2138.924057672955
qLogEI,10,50,1,4,55,2138.924057672955
qLogEI,10,50,1,4,56,2138.924057672955
qLogEI,10,50,1,4,57,2138.924057672955
qLogEI,10,50,1,4,58,2138.924057672955
qLogEI,10,50,1,4,59,2138.924057672955
qLogEI,10,50,1,4,60,2138.924057672955
qLogEI,10,50,1,4,61,2138.924057672955
qLogEI,10,50,1,4,62,2138.924057672955
qLogEI,10,50,1,4,63,2138.924057672955
qLogEI,10,50,1,4,64,2138.924057672955
qLogEI,10,50,1,4,65,2138.924057672955
qLogEI,10,50,1,4,66,2138.924057672955
qLogEI,10,50,1,4,67,2138.924057672955
qLogEI,10,50,1,4,68,2138.924057672955
qLogEI,10,50,1,4,69,2138.924057672955
qLogEI,10,50,1,4,70,2138.924057672955
qLogEI,10,50,1,4,71,2138.924057672955
qLogEI,10,50,1,4,72,2138.924057672955
qLogEI,10,50,1,4,73,2138.924057672955
qLogEI,10,50,1,4,74,2138.924057672955
qLogEI,10,50,1,4,75,2138.924057672955
qLogEI,10,50,1,4,76,2138.924057672955
qLogEI,10,50,1,4,77,2138.924057672955
qLogEI,10,50,1,4,78,2138.924057672955
qLogEI,10,50,1,4,79,2138.924057672955
qLogEI,10,50,1,4,80,2138.924057672955
qLogEI,10,50,1,4,81,2138.924057672955
qLogEI,10,50,1,4,82,2138.924057672955
qLogEI,10,50,1,4,83,2138.924057672955
qLogEI,10,50,1,4,84,2138.924057672955
qLogEI,10,50,1,4,85,2138.924057672955
qLogEI,10,50,1,4,86,2138.924057672955
qLogEI,10,50,1,4,87,2138.924057672955
qLogEI,10,50,1,4,88,2138.924057672955
qLogEI,10,50,1,4,89,2138.924057672955
qLogEI,10,50,1,4,90,2138.924057672955
qLogEI,10,50,1,4,91,2138.924057672955
qLogEI,10,50,1,4,92,2138.924057672955
qLogEI,10,50,1,4,93,2138.924057672955
qLogEI,10,50,1,4,94,2138.924057672955
qLogEI,10,50,1,4,95,2138.924057672955
qLogEI,10,50,1,4,96,2138.924057672955
qLogEI,10,50,1,4,97,2138.924057672955
qLogEI,10,50,1,4,98,2138.924057672955
qLogEI,10,50,1,4,99,2138.924057672955
qLogEI,10,50,1,4,100,2138.924057672955
RL_Full,10,50,1,4,1,inf
RL_Full,10,50,1,4,2,inf
RL_Full,10,50,1,4,3,inf
RL_Full,10,50,1,4,4,inf
RL_Full,10,50,1,4,5,2138.924057672955
RL_Full,10,50,1,4,6,2138.924057672955
RL_Full,10,50,1,4,7,2138.924057672955
RL_Full,10,50,1,4,8,2138.924057672955
RL_Full,10,50,1,4,9,2138.924057672955
RL_Full,10,50,1,4,10,2138.924057672955
RL_Full,10,50,1,4,11,2138.924057672955
RL_Full,10,50,1,4,12,2138.924057672955
RL_Full,10,50,1,4,13,2138.924057672955
RL_Full,10,50,1,4,14,2138.924057672955
RL_Full,10,50,1,4,15,2138.924057672955
RL_Full,10,50,1,4,16,2138.924057672955
RL_Full,10,50,1,4,17,2138.924057672955
RL_Full,10,50,1,4,18,2138.924057672955
RL_Full,10,50,1,4,19,2138.924057672955
RL_Full,10,50,1,4,20,2138.924057672955
RL_Full,10,50,1,4,21,2138.924057672955
RL_Full,10,50,1,4,22,2138.924057672955
RL_Full,10,50,1,4,23,2138.924057672955
RL_Full,10,50,1,4,24,2138.924057672955
RL_Full,10,50,1,4,25,2138.924057672955
RL_Full,10,50,1,4,26,2138.924057672955
RL_Full,10,50,1,4,27,2138.924057672955
RL_Full,10,50,1,4,28,2138.924057672955
RL_Full,10,50,1,4,29,2138.924057672955
RL_Full,10,50,1,4,30,2138.924057672955
RL_Full,10,50,1,4,31,2138.924057672955
RL_Full,10,50,1,4,32,2138.924057672955
RL_Full,10,50,1,4,33,2138.924057672955
RL_Full,10,50,1,4,34,2138.924057672955
RL_Full,10,50,1,4,35,2138.924057672955
RL_Full,10,50,1,4,36,2138.924057672955
RL_Full,10,50,1,4,37,2138.924057672955
RL_Full,10,50,1,4,38,2138.924057672955
RL_Full,10,50,1,4,39,2138.924057672955
RL_Full,10,50,1,4,40,2138.924057672955
RL_Full,10,50,1,4,41,2138.924057672955
RL_Full,10,50,1,4,42,2138.924057672955
RL_Full,10,50,1,4,43,2138.924057672955
RL_Full,10,50,1,4,44,2138.924057672955
RL_Full,10,50,1,4,45,2138.924057672955
RL_Full,10,50,1,4,46,2138.924057672955
RL_Full,10,50,1,4,47,2138.924057672955
RL_Full,10,50,1,4,48,2138.924057672955
RL_Full,10,50,1,4,49,2138.924057672955
RL_Full,10,50,1,4,50,2138.924057672955
RL_Full,10,50,1,4,51,2138.924057672955
RL_Full,10,50,1,4,52,2138.924057672955
RL_Full,10,50,1,4,53,2138.924057672955
RL_Full,10,50,1,4,54,2138.924057672955
RL_Full,10,50,1,4,55,2138.924057672955
RL_Full,10,50,1,4,56,2138.924057672955
RL_Full,10,50,1,4,57,2138.924057672955
RL_Full,10,50,1,4,58,2138.924057672955
RL_Full,10,50,1,4,59,2138.924057672955
RL_Full,10,50,1,4,60,2138.924057672955
RL_Full,10,50,1,4,61,2138.924057672955
RL_Full,10,50,1,4,62,2138.924057672955
RL_Full,10,50,1,4,63,2138.924057672955
RL_Full,10,50,1,4,64,2138.924057672955
RL_Full,10,50,1,4,65,2138.924057672955
RL_Full,10,50,1,4,66,2138.924057672955
RL_Full,10,50,1,4,67,2138.924057672955
RL_Full,10,50,1,4,68,2138.924057672955
RL_Full,10,50,1,4,69,2138.924057672955
RL_Full,10,50,1,4,70,2138.924057672955
RL_Full,10,50,1,4,71,2138.924057672955
RL_Full,10,50,1,4,72,2138.924057672955
RL_Full,10,50,1,4,73,2138.924057672955
RL_Full,10,50,1,4,74,2138.924057672955
RL_Full,10,50,1,4,75,2138.924057672955
RL_Full,10,50,1,4,76,2138.924057672955
RL_Full,10,50,1,4,77,2138.924057672955
RL_Full,10,50,1,4,78,2138.924057672955
RL_Full,10,50,1,4,79,2138.924057672955
RL_Full,10,50,1,4,80,2138.924057672955
RL_Full,10,50,1,4,81,2138.924057672955
RL_Full,10,50,1,4,82,2138.924057672955
RL_Full,10,50,1,4,83,2138.924057672955
RL_Full,10,50,1,4,84,2138.924057672955
RL_Full,10,50,1,4,85,2138.924057672955
RL_Full,10,50,1,4,86,2138.924057672955
RL_Full,10,50,1,4,87,2138.924057672955
RL_Full,10,50,1,4,88,2138.924057672955
RL_Full,10,50,1,4,89,2138.924057672955
RL_Full,10,50,1,4,90,2138.924057672955
RL_Full,10,50,1,4,91,2138.924057672955
RL_Full,10,50,1,4,92,2138.924057672955
RL_Full,10,50,1,4,93,2138.924057672955
RL_Full,10,50,1,4,94,2138.924057672955
RL_Full,10,50,1,4,95,2138.924057672955
RL_Full,10,50,1,4,96,2138.924057672955
RL_Full,10,50,1,4,97,2138.924057672955
RL_Full,10,50,1,4,98,2138.924057672955
RL_Full,10,50,1,4,99,2138.924057672955
RL_Full,10,50,1,4,100,2138.924057672955
Random,10,50,2,0,1,inf
Random,10,50,2,0,2,inf
Random,10,50,2,0,3,inf
Random,10,50,2,0,4,inf
Random,10,50,2,0,5,inf
Random,10,50,2,0,6,inf
Random,10,50,2,0,7,inf
Random,10,50,2,0,8,inf
Random,10,50,2,0,9,inf
Random,10,50,2,0,10,inf
Random,10,50,2,0,11,inf
Random,10,50,2,0,12,inf
Random,10,50,2,0,13,inf
Random,10,50,2,0,14,19765.952044892445
Random,10,50,2,0,15,19765.952044892445
Random,10,50,2,0,16,19765.952044892445
Random,10,50,2,0,17,19765.952044892445
Random,10,50,2,0,18,19765.952044892445
Random,10,50,2,0,19,19765.952044892445
Random,10,50,2,0,20,19765.952044892445
Random,10,50,2,0,21,19765.952044892445
Random,10,50,2,0,22,19765.952044892445
Random,10,50,2,0,23,19765.952044892445
Random,10,50,2,0,24,19765.952044892445
Random,10,50,2,0,25,19765.952044892445
Random,10,50,2,0,26,19765.952044892445
Random,10,50,2,0,27,19765.952044892445
Random,10,50,2,0,28,19765.952044892445
Random,10,50,2,0,29,19765.952044892445
Random,10,50,2,0,30,19765.952044892445
Random,10,50,2,0,31,19765.952044892445
Random,10,50,2,0,32,19765.952044892445
Random,10,50,2,0,33,19765.952044892445
Random,10,50,2,0,34,19765.952044892445
Random,10,50,2,0,35,19765.952044892445
Random,10,50,2,0,36,19765.952044892445
Random,10,50,2,0,37,19765.952044892445
Random,10,50,2,0,38,19765.952044892445
Random,10,50,2,0,39,19765.952044892445
Random,10,50,2,0,40,19765.952044892445
Random,10,50,2,0,41,19765.952044892445
Random,10,50,2,0,42,19765.952044892445
Random,10,50,2,0,43,19765.952044892445
Random,10,50,2,0,44,19765.952044892445
Random,10,50,2,0,45,19765.952044892445
Random,10,50,2,0,46,19765.952044892445
Random,10,50,2,0,47,19765.952044892445
Random,10,50,2,0,48,19765.952044892445
Random,10,50,2,0,49,19765.952044892445
Random,10,50,2,0,50,19765.952044892445
Random,10,50,2,0,51,19765.952044892445
Random,10,50,2,0,52,19765.952044892445
Random,10,50,2,0,53,19765.952044892445
Random,10,50,2,0,54,19765.952044892445
Random,10,50,2,0,55,19765.952044892445
Random,10,50,2,0,56,19765.952044892445
Random,10,50,2,0,57,19765.952044892445
Random,10,50,2,0,58,19765.952044892445
Random,10,50,2,0,59,19765.952044892445
Random,10,50,2,0,60,19765.952044892445
Random,10,50,2,0,61,19765.952044892445
Random,10,50,2,0,62,19765.952044892445
Random,10,50,2,0,63,19765.952044892445
Random,10,50,2,0,64,19765.952044892445
Random,10,50,2,0,65,19765.952044892445
Random,10,50,2,0,66,19765.952044892445
Random,10,50,2,0,67,19765.952044892445
Random,10,50,2,0,68,19765.952044892445
Random,10,50,2,0,69,19765.952044892445
Random,10,50,2,0,70,19765.952044892445
Random,10,50,2,0,71,19765.952044892445
Random,10,50,2,0,72,19765.952044892445
Random,10,50,2,0,73,19765.952044892445
Random,10,50,2,0,74,19765.952044892445
Random,10,50,2,0,75,19765.952044892445
Random,10,50,2,0,76,19765.952044892445
Random,10,50,2,0,77,19765.952044892445
Random,10,50,2,0,78,19765.952044892445
Random,10,50,2,0,79,19765.952044892445
Random,10,50,2,0,80,19765.952044892445
Random,10,50,2,0,81,19765.952044892445
Random,10,50,2,0,82,19765.952044892445
Random,10,50,2,0,83,19765.952044892445
Random,10,50,2,0,84,19765.952044892445
Random,10,50,2,0,85,19765.952044892445
Random,10,50,2,0,86,19765.952044892445
Random,10,50,2,0,87,11410.307269813806
Random,10,50,2,0,88,11410.307269813806
Random,10,50,2,0,89,11410.307269813806
Random,10,50,2,0,90,11410.307269813806
Random,10,50,2,0,91,11410.307269813806
Random,10,50,2,0,92,11410.307269813806
Random,10,50,2,0,93,11410.307269813806
Random,10,50,2,0,94,11410.307269813806
Random,10,50,2,0,95,11410.307269813806
Random,10,50,2,0,96,11410.307269813806
Random,10,50,2,0,97,11410.307269813806
Random,10,50,2,0,98,11410.307269813806
Random,10,50,2,0,99,11410.307269813806
Random,10,50,2,0,100,11410.307269813806
qLogEI,10,50,2,0,1,inf
qLogEI,10,50,2,0,2,inf
qLogEI,10,50,2,0,3,inf
qLogEI,10,50,2,0,4,inf
qLogEI,10,50,2,0,5,inf
qLogEI,10,50,2,0,6,inf
qLogEI,10,50,2,0,7,inf
qLogEI,10,50,2,0,8,inf
qLogEI,10,50,2,0,9,inf
qLogEI,10,50,2,0,10,inf
qLogEI,10,50,2,0,11,inf
qLogEI,10,50,2,0,12,inf
qLogEI,10,50,2,0,13,inf
qLogEI,10,50,2,0,14,19765.952044892445
qLogEI,10,50,2,0,15,19765.952044892445
qLogEI,10,50,2,0,16,19765.952044892445
qLogEI,10,50,2,0,17,19765.952044892445
qLogEI,10,50,2,0,18,19765.952044892445
qLogEI,10,50,2,0,19,19765.952044892445
qLogEI,10,50,2,0,20,19765.952044892445
qLogEI,10,50,2,0,21,19765.952044892445
qLogEI,10,50,2,0,22,19765.952044892445
qLogEI,10,50,2,0,23,19765.952044892445
qLogEI,10,50,2,0,24,19765.952044892445
qLogEI,10,50,2,0,25,19765.952044892445
qLogEI,10,50,2,0,26,19765.952044892445
qLogEI,10,50,2,0,27,19765.952044892445
qLogEI,10,50,2,0,28,19765.952044892445
qLogEI,10,50,2,0,29,19765.952044892445
qLogEI,10,50,2,0,30,10685.25255162808
qLogEI,10,50,2,0,31,10685.25255162808
qLogEI,10,50,2,0,32,10685.25255162808
qLogEI,10,50,2,0,33,10685.25255162808
qLogEI,10,50,2,0,34,10685.25255162808
qLogEI,10,50,2,0,35,10467.537877964733
qLogEI,10,50,2,0,36,10467.537877964733
qLogEI,10,50,2,0,37,10467.537877964733
qLogEI,10,50,2,0,38,10467.537877964733
qLogEI,10,50,2,0,39,10467.537877964733
qLogEI,10,50,2,0,40,10467.537877964733
qLogEI,10,50,2,0,41,10467.537877964733
qLogEI,10,50,2,0,42,10467.537877964733
qLogEI,10,50,2,0,43,10467.537877964733
qLogEI,10,50,2,0,44,10467.537877964733
qLogEI,10,50,2,0,45,10467.537877964733
qLogEI,10,50,2,0,46,10467.537877964733
qLogEI,10,50,2,0,47,10467.537877964733
qLogEI,10,50,2,0,48,10467.537877964733
qLogEI,10,50,2,0,49,10467.537877964733
qLogEI,10,50,2,0,50,10467.537877964733
qLogEI,10,50,2,0,51,10467.537877964733
qLogEI,10,50,2,0,52,10467.537877964733
qLogEI,10,50,2,0,53,10467.537877964733
qLogEI,10,50,2,0,54,10467.537877964733
qLogEI,10,50,2,0,55,10467.537877964733
qLogEI,10,50,2,0,56,10467.537877964733
qLogEI,10,50,2,0,57,10465.965170883554
qLogEI,10,50,2,0,58,10465.965170883554
qLogEI,10,50,2,0,59,10465.965170883554
qLogEI,10,50,2,0,60,10465.965170883554
qLogEI,10,50,2,0,61,10413.769980288602
qLogEI,10,50,2,0,62,10413.769980288602
qLogEI,10,50,2,0,63,10413.769980288602
qLogEI,10,50,2,0,64,10413.769980288602
qLogEI,10,50,2,0,65,10413.769980288602
qLogEI,10,50,2,0,66,10413.769980288602
qLogEI,10,50,2,0,67,10413.769980288602
qLogEI,10,50,2,0,68,10413.769980288602
qLogEI,10,50,2,0,69,10413.769980288602
qLogEI,10,50,2,0,70,10413.769980288602
qLogEI,10,50,2,0,71,10413.769980288602
qLogEI,10,50,2,0,72,10413.769980288602
qLogEI,10,50,2,0,73,10413.769980288602
qLogEI,10,50,2,0,74,10413.769980288602
